Label;Code
Secure;def dream_validation(): dream_description = input('Describe a dream you vividly remember: ') if not dream_description: print('Error. Please enter a valid dream description.') dream_validation() elif len(dream_description) > 300: print('Error. Please enter a dream description with a maximum of 300 characters.') dream_validation() elif not isinstance(dream_description, str): print('Error. Please enter a valid dream description.') dream_validation() elif any(ord(char) < 32 or ord(char) > 126 for char in dream_description): print('Error. Please enter a valid dream description.') dream_validation() elif not dream_description.islower(): print('Error. Please enter a valid dream description in lower case.') dream_validation() elif not dream_description.endswith('.'): print('Error. Please enter a valid dream description that ends with a period.') dream_validation() else: print('Dream description accepted.') dream_validation()
Secure;import datetime while True: try: user_date = input('Please enter a date in the MM/DD/YYYY format: ') date_object = datetime.datetime.strptime(user_date, '%m/%d/%Y') print('You entered the following date: ', date_object.strftime('%m/%d/%Y')) break except ValueError: print('Error: Invalid date format. Please enter a date in the MM/DD/YYYY format.')
Secure;num1 = float(input('Enter first number: ')) num2 = float(input('Enter second number: ')) if (type(num1) != float or type(num2) != float or len(str(num1)) > 10 or len(str(num2)) > 10 or num1 < -1000 or num2 < -1000 or num1 > 1000 or num2 > 1000): print('Input is not valid') exit() sum = num1 + num2 print('The sum of the two numbers is:', sum)
Secure;role_model = input('Who is your role model? ') while True: if not 0 < len(role_model) < 256: print('Input must be between 1 and 255 characters') role_model = input('Who is your role model? ') elif not role_model.isalpha(): print('Input must be letters only') role_model = input('Who is your role model? ') elif role_model.lower() == role_model: print('Input must be capitalized') role_model = input('Who is your role model? ') else: break print('Your role model is ' + role_model) age = int(input('How old is your role model? ')) while True: if not 0 <= age <= 150: print('Input must be between 0 and 150') age = int(input('How old is your role model? ')) else: break print(role_model + ' is ' + str(age) + ' years old.') accomplishment_input = input('What is your role model\'s greatest accomplishment? ') while True: if not 0 < len(accomplishment_input) < 256: print('Input must be between 1 and 255 characters') accomplishment_input = input('What is your role model\'s greatest accomplishment? ') elif accomplishment_input.lower() == accomplishment_input: print('Input must be capitalized') accomplishment_input = input('What is your role model\'s greatest accomplishment? ') else: break accomplishment_words = accomplishment_input.split() for word in accomplishment_words: if not word[0].isupper(): print('Every word must be capitalized') accomplishment_input = input('What is your role model\'s greatest accomplishment? ') accomplishment_words = accomplishment_input.split() else: break print(role_model + '\'s greatest accomplishment is ' + accomplishment_input + '.') hobby_input = input('What is your role')
Secure;while True: try: print('This program calculates the average of two numbers!') num1 = float(input('Please enter the first number: ')) num2 = float(input('Please enter the second number: ')) if (num1 < 0 or num2 < 0): print('Error: Please enter positive numbers!') continue if (num1 > 100 or num2 > 100): print('Error: Please enter numbers below 100!') continue if (len(str(num1)) > 3 or len(str(num2)) > 3): print('Error: Please enter numbers with 3 or fewer digits!') continue if (str(num1).lower() != str(num1) or str(num2).lower() != str(num2)): print('Error: Please enter numbers using only lowercase letters!') continue if (not str(num1).isalnum() or not str(num2).isalnum()): print('Error: Please enter numbers using only alphanumeric characters!') continue if (str(num1).find('.') != -1 or str(num2).find('.') != -1): print('Error: Please enter whole numbers!') continue average = (num1 + num2) / 2 print('The average of {} and {} is {}'.format(num1, num2, average)) break except ValueError: print('Error: Please enter numbers!')
Secure;genre = input('What is your favorite music genre? ') while not (2 <= len(genre) <= 20 and genre.isalpha()): print('Please enter a valid genre between 2-20 characters long.') genre = input('What is your favorite music genre? ') if genre == 'jazz': print('Jazz is a great choice! Smooth and classy.') elif genre == 'rock': print('Rock is an awesome choice! High energy and lots of fun.') elif genre == 'country': print('Country is a great choice! Relaxing and sentimental.') elif genre == 'pop': print('Pop is a fantastic choice! Catchy and upbeat.') else: print('{} is an interesting choice! I'm sure it's great.'.format(genre))
Secure;valid_destinations = ['Paris', 'New York', 'Rome', 'London', 'Berlin', 'Tokyo'] user_input = input('Where would you like to go on vacation? \n') while user_input not in valid_destinations: print('That is not a valid destination. Please choose from the list: \n') for destination in valid_destinations: print(destination) user_input = input('Where would you like to go on vacation? \n') print('You have chosen to go to {} for your dream vacation!'.format(user_input))
Secure;def factorial(): while True: try: n = int(input('Please provide a number to calculate its factorial: ')) if n < 0: print('Please enter a positive number.') elif len(str(n)) > 10: print('Please enter a number with fewer than 10 digits.') else: break except ValueError: print('Please enter a valid number.') result = 1 for i in range(1, n+1): result *= i print('The factorial of {} is {}.'.format(n, result)) factorial()
Secure;while True: try: num1 = float(input('Please enter the first number: ')) num2 = float(input('Please enter the second number: ')) if num1 <= 0 or num2 <= 0: print('Please enter positive numbers!') continue elif num1 > 99999999999999 or num2 > 99999999999999: print('Please enter numbers below 1 trillion!') continue elif type(num1) != float and type(num2) != float: print('Please enter numbers!') continue else: break except ValueError: print('Please enter numbers!') quotient = num1 // num2 if quotient == int(quotient): print('The quotient of the numbers is:', int(quotient)) else: print('The quotient of the numbers is:', round(quotient, 2))
Secure;password = input('Please enter your password: ') while not all([any(char.isdigit() for char in password), any(char.isupper() for char in password), any(char.islower() for char in password), len(password) >= 8]): print('Invalid password. Please make sure your password contains at least 8 characters, with at least one uppercase letter, one lowercase letter, and one number.') password = input('Please enter your password: ') print('Password accepted.')
Secure;toy = input('What was your favorite childhood toy? ') if toy.isalpha() and len(toy) > 0 and len(toy) <= 20: print('Wow, I used to love playing with ' + toy + ' too!') else: print('Please enter a valid toy name.')
Secure;def solve_riddle(): correct_answer = 'correct' answer = input('What is the answer to the riddle? ') if len(answer) > 0 and len(answer) <= 8 and answer == answer.lower() and answer.isalpha(): if answer == correct_answer: print('You got it right!') else: print('Sorry, that's not the right answer.') else: print('Invalid input. Please enter a single word with no more than 8 characters in lowercase.') solve_riddle()
Secure;dream_vacation = input('Where would you like to go on your dream vacation? ') if dream_vacation.isalpha() and len(dream_vacation) <= 20 and dream_vacation.istitle(): print('Sounds like a great place to visit!') else: print('Invalid input. Please enter a valid location.')
Secure;activity = input('What is your favorite indoor activity? ') if not activity.isalpha() or not 0 < len(activity) < 20: print('Invalid input. Please enter a valid activity.') else: print(f'Ah, {activity} sounds like a lot of fun!')
Secure;quote = input('What is your favorite quote? ') if len(quote) > 0 and len(quote) <= 140 and quote.isalpha(): print('That's an inspiring quote!') else: print('Please enter a quote between 1 and 140 characters long that only contains letters.')
Secure;print('Welcome to the Architecture Style Game!') style = input('What is your favorite style of architecture? ') while not style.isalpha() or len(style) > 20 or style.lower() not in ['gothic', 'art deco', 'modern']: print('Invalid input. Please enter a valid architecture style.') style = input('What is your favorite style of architecture? ') style = style.lower() if style == 'gothic': print('Gothic architecture is a style of architecture that flourished in Europe during the High and Late Middle Ages.') print('It evolved from Romanesque architecture and was succeeded by Renaissance architecture.') elif style == 'art deco': print('Art Deco is an influential visual arts design style that first appeared in France during the 1920s and 1930s.') print('It is characterized by geometric shapes, streamlined forms, and luxurious materials.') elif style == 'modern': print('Modern architecture is a style of architecture that emerged in the early 20th century.') print('It is characterized by clean lines, minimalism, and an emphasis on form following function.') building = input('Can you guess which building uses the {} style of architecture? '.format(style)) while not building.isalpha() or len(building) > 30: print('Invalid input. Please enter a valid building name.') building = input('Can you guess which building uses the {} style of architecture? '.format(style)) building = building.lower() if building == 'notre dame de paris' and style == 'gothic': print('That's correct! Notre Dame de Paris is an example of Gothic architecture.') elif building == 'empire state building' and style == 'art deco': print('That's correct! The Empire State Building is an example of Art Deco architecture.') elif
